Id,Y,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
17533,0,80908,1,8.85,118888,1,0,118887,303717,1,0,1,4,120346,0,2837,118631,118424,1,120344,1,1,1,16,1
17586,0,15714,1,1.77,119070,1,0,118752,280788,1,0,1,2,119082,0,46612,120995,292795,1,280788,1,1,1,1,1
17614,0,42030,1,1.77,118463,1,0,118315,140197,1,0,1,1,120767,0,27218,120764,118467,1,120765,1,1,1,59,2
17648,0,20292,1,1.77,118124,1,0,117926,149488,1,15,1,1,117973,0,51095,118344,117887,1,179731,1,1,1,1,1
17696,0,80777,1,1.77,118386,1,0,117961,269406,1,0,1,6,118399,0,5249,123144,118398,1,118396,1,1,1,106,1
17739,0,30569,1,1.77,118386,1,0,117961,168365,1,0,1,1,118319,0,71391,118522,118205,1,118318,1,1,1,20,1
17804,0,60038,2,1.77,119091,1,0,119062,121556,1,0,1,2,118786,0,19830,123125,290919,1,118784,1,1,1,1,1
17900,0,21750,1,1.77,118052,1,0,117961,117906,1,1,1,5,117908,0,56199,118881,290919,1,117905,1,1,1,107,1
18024,0,3263,1,1.77,118225,1,0,117961,128018,1,0,1,10,124888,0,15389,122870,118643,1,124886,1,1,1,2,1
18092,0,3852,1,3.54,118300,1,0,117961,130735,1,0,1,1,118786,0,1398,120722,290919,1,118784,1,1,1,11,1
18150,0,27123,1,1.77,118327,1,0,117961,117906,1,0,1,4,118322,0,5899,120318,290919,1,118321,1,1,1,1,1
18303,0,44480,1,182.31,118225,1,0,117961,118448,1,0,1,1,118322,0,3838,119924,290919,1,118321,1,1,1,1,1
18332,0,25044,1,51.33,117962,2,0,117961,117906,1,0,1,1,117908,0,4698,118352,290919,1,117905,1,1,1,29,1
18347,0,34137,1,15.93,118225,1,0,117961,147851,1,0,1,1,123738,0,4932,119824,118960,1,123737,1,1,1,1,1
18406,0,20896,1,1.77,118413,1,0,117961,310589,1,0,1,1,118639,0,15990,125133,118638,1,118636,1,1,1,4,1
18446,0,33641,1,1.77,118007,1,0,118006,117886,1,0,1,1,117888,0,19881,117941,117887,1,117885,1,1,1,2,1
18525,0,23095,1,1.77,118413,1,0,117961,117906,1,20,2,1,118322,0,36,119968,290919,1,118321,1,1,1,1,1
18549,0,35047,1,12.39,118343,1,0,117961,279443,1,0,1,1,118779,0,6273,118437,308574,1,118777,1,1,1,263,1
18565,0,29099,1,10.62,118170,1,0,118169,204891,1,1,1,1,126685,0,3606,118179,292795,1,126684,1,1,1,1,1
18570,0,29303,1,1.77,118076,1,0,117980,146968,1,0,1,1,118570,0,57133,117912,19721,1,118568,1,1,1,1,1
18670,0,41931,1,1.77,118291,1,0,118290,269406,1,7,1,4,118399,0,2710,120823,118398,1,118396,1,1,1,1,1
18776,0,73127,1,1.77,118291,1,0,118290,122050,1,1,1,1,119139,0,23103,119136,118474,1,119137,1,1,1,1,1
18811,0,29303,1,3.54,118954,1,0,118953,240347,1,0,1,1,117880,0,29643,117920,19721,1,117879,1,1,1,10,1
18901,0,23989,1,1.77,118052,1,0,117961,240983,1,170,1,3,118322,0,4084,118992,290919,1,118321,1,1,1,21,1
18965,0,18417,1,3.54,118300,1,0,117961,279443,1,0,1,3,118779,0,7524,118437,308574,1,118777,1,1,1,55,1
18969,0,31182,1,1.77,118257,1,0,118256,193644,1,0,1,1,118943,0,46663,118623,292795,1,259173,1,1,1,1,1
18996,0,971,1,7.08,121013,1,0,120864,225335,1,0,1,3,124137,0,4965,124133,124136,1,124134,1,1,1,1,1
19132,0,7542,1,72.57,118300,1,0,117961,159686,1,1,1,1,118468,0,18449,119181,118467,1,118465,1,1,1,20,1
19184,0,44721,1,1.77,117962,1,0,117961,117906,1,0,1,4,118322,0,25,122224,290919,2,118321,1,1,1,1,1
19256,0,27415,1,5.31,118011,1,0,117916,117886,1,0,1,1,117880,0,60180,117941,19721,2,117879,1,1,1,1,1
19258,0,79167,1,7.08,118603,1,0,118602,119621,1,0,1,1,117888,0,55751,117941,117887,1,117885,1,1,1,8,1
19361,0,41947,1,1.77,118743,1,0,118742,132124,1,5,1,1,118570,0,17873,117941,19721,1,118568,1,2,1,3,1
19443,0,20896,1,5.31,118343,1,0,117961,155651,1,10,1,1,118687,0,5604,119598,308574,1,118685,1,1,1,1,1
19446,0,42092,1,3.54,117969,1,0,117961,121619,1,2,1,1,121621,0,94844,121617,121620,1,121618,1,1,1,1,1
19454,0,302048,1,1.77,119070,1,0,118752,280788,1,0,1,1,119082,0,46612,120995,292795,1,280788,1,1,1,2,1
19502,0,45855,1,3.54,118327,1,0,117961,306399,1,4,1,1,124888,0,26321,118320,118643,1,124886,1,1,1,5,1
19509,0,15368,1,46.02,118170,1,0,118169,215667,1,3,1,3,118639,0,4561,118575,118638,1,118636,1,1,1,1,1
19536,0,43394,1,5.31,118753,1,0,118752,128130,1,1,1,4,118276,0,2583,117945,292795,1,118274,1,1,1,41,1
19608,0,18410,1,1.77,118991,1,0,118990,117906,1,0,1,1,117908,0,71897,118992,290919,1,117905,1,1,1,1,1
19643,0,33146,1,1.77,118343,1,0,117961,233714,1,1,1,2,118399,0,310767,118395,118398,1,118396,2,1,1,29,1
19649,0,1019,1,3.54,118115,1,0,118114,125937,1,0,1,1342,118570,0,2078,117920,19721,1,118568,1,1,1,56,1
19686,0,20286,1,1.77,118080,1,0,118079,118177,1,0,1,1,117880,0,56606,117878,19721,1,117879,1,1,1,1,1
19694,0,80873,1,1.77,118327,1,0,117961,240983,2,0,1,1,117908,0,4589,120383,290919,1,117905,1,1,1,1,1
19727,0,1022,1,1.77,118327,1,0,117961,117906,1,1,1,1,118322,0,5899,120318,290919,1,118321,1,1,1,4,1
19872,0,21446,1,3.54,117962,1,0,117961,297566,1,0,1,1,122069,0,116406,120677,118424,1,122067,1,1,1,1,1
19897,0,75077,1,3.54,118463,1,0,118315,140197,1,5,1,435,120767,0,27218,120764,118467,1,120765,1,3,1,1,1
20066,0,74981,1,1.77,118201,1,0,118200,117913,1,0,1,1,117888,0,46527,117884,117887,1,117885,1,1,1,1,1
20068,0,39142,1,12.39,118007,1,0,118006,127856,1,0,1,4,118570,0,25769,117878,19721,1,118568,1,1,1,19,1
20077,0,312129,1,3.54,118052,1,0,117961,117906,1,0,1,1,118322,0,54618,118821,290919,1,118321,1,1,1,1,2
20193,0,79439,1,3.54,121006,1,0,121005,125711,1,9,1,1,117948,0,57538,117945,292795,1,117946,2,1,1,2,1
20202,0,29303,1,1.77,118954,1,0,118953,135898,1,0,2,1,118570,0,70479,117941,19721,1,118568,1,1,2,2,1
20240,0,78557,1,37.17,118343,1,0,117961,170027,1,146,1,7,119851,0,15412,127705,118638,3,119849,1,1,1,3,1
20335,0,34248,1,1.77,118291,1,0,118290,278266,1,1,1,8,119929,0,4100,120291,118331,1,119928,1,1,1,1,2
20356,0,18071,1,10.62,118041,1,0,117902,280788,1,2,1,13,119082,0,5580,118556,292795,1,280788,1,1,1,31,1
20357,0,38737,1,1.77,118413,1,0,117961,117906,1,4,1,1,118322,0,19642,118481,290919,1,118321,1,1,1,1,1
20390,0,75638,1,1.77,118386,1,0,117961,124874,1,0,1,1,118786,0,17617,119214,290919,1,118784,1,1,1,10,1
20441,0,80472,1,15.93,118343,1,0,117961,270976,1,0,1,1,118454,0,20169,118660,118453,1,118451,1,1,1,1,1
20486,0,20217,1,1.77,119281,1,0,119280,193644,1,3,1,7,126685,0,51733,117945,292795,1,126684,1,1,1,1,1
20693,0,19649,1,1.77,117969,1,0,117961,233245,1,1,1,1,131851,0,19655,121617,121620,1,131849,1,1,1,1,1
20869,0,25235,1,1.77,118343,1,0,117961,127160,1,2,1,3,119435,0,3113,119598,118424,1,119433,1,1,1,1,1
20939,0,37361,1,1.77,118327,1,0,117961,130134,1,0,1,1,118749,0,3697,118933,118453,1,118747,1,1,1,88,1
20949,0,39886,1,1.77,117962,1,0,117961,118448,1,0,1,1,118322,0,6299,118501,290919,1,118321,1,1,3,2,1
21012,0,38123,1,7.08,117930,1,0,117929,117913,1,0,2,1,117888,0,100990,117912,117887,1,117885,1,1,1,1,1
21066,0,38724,1,17.7,118080,1,0,118079,118177,1,1,1,1,117880,0,56680,117878,19721,1,117879,1,1,1,1,1
21074,0,36479,1,1.77,119070,1,0,118752,280788,1,0,3,3,119082,0,46612,120995,292795,1,280788,1,1,1,102,1
21212,0,42976,1,1.77,118300,1,0,117961,204593,1,0,1,1,118332,0,4736,118301,118331,1,307024,1,1,1,19,1
21332,0,74554,1,8.85,118300,1,0,117961,117906,1,1,1,12,118322,0,29134,123719,290919,1,118321,1,1,1,14,1
21499,0,33248,1,104.43,118300,1,0,117961,123413,1,0,1,1,118836,0,51124,118631,118424,1,118834,1,1,1,1,1
21577,0,20221,1,1.77,118257,1,0,118256,119235,1,8,1,1,117948,0,5550,117945,292795,1,117946,1,1,1,1,1
21616,0,45316,1,28.32,118300,1,1,117961,310997,1,0,1,2,120346,0,5043,118458,118424,1,120344,1,1,1,3,1
21697,0,78835,1,3.54,118217,2,0,118216,117886,1,0,1,1,117880,0,56783,117920,19721,2,117879,1,1,1,27,1
21739,0,27754,1,3.54,118220,1,0,118219,117897,1,7,1,1,117880,0,53289,117912,19721,1,117879,1,1,1,374,1
21850,0,30626,1,1.77,118327,1,0,117961,287626,1,1,1,3,117908,0,2017,121645,290919,1,117905,1,1,1,2,1
21854,0,73585,1,8.85,118327,1,0,117961,130134,1,3,1,1,118749,0,3697,118933,118453,1,118747,1,1,1,2,1
21869,0,25992,1,1.77,118052,1,0,117961,164160,1,33,1,1,122069,0,4713,120398,118424,1,122067,1,1,1,4,1
21920,0,45903,1,3.54,118007,1,0,118006,117897,1,1,1,2,117880,0,25767,117941,19721,1,117879,1,1,1,1,1
22019,0,41593,1,1.77,118327,1,0,117961,226262,1,1,1,7,132694,0,95479,118492,270488,1,132692,1,1,1,1,1
22084,0,15021,1,5.31,117962,1,0,117961,117906,1,1,1,3,118322,0,19717,118352,290919,1,118321,1,1,1,1,1
22111,0,39396,1,1.77,118386,1,0,117961,117906,1,1,1,3,118322,0,7651,118746,290919,1,118321,1,1,1,2,1
22121,0,43954,1,12.39,118386,1,0,117961,126485,1,0,1,1,121596,0,14798,118746,4673,1,121594,1,1,1,3,1
22134,0,6976,1,7.08,117962,1,0,117961,240983,1,0,1,1,117908,0,1140,118352,290919,1,117905,1,1,1,1,1
22187,0,34688,1,1.77,118386,1,0,117961,147416,1,0,1,1,119964,0,8026,123656,118205,1,119962,1,1,1,2,1
22291,0,69389,1,1.77,118225,1,0,117961,123784,1,2,1,1,120099,0,3270,119781,270488,1,120097,1,1,1,2,1
22296,0,34075,1,1.77,122974,1,0,122880,117946,1,2,1,1,117948,0,2705,117945,292795,1,117946,1,1,1,2,1
22320,0,16766,1,1.77,118300,1,0,117961,278797,1,0,1,6,120814,0,4945,118360,118638,1,120812,1,1,1,1,1
22410,0,37792,1,1.77,122974,2,0,122880,130480,1,0,1,1,130481,0,15398,118575,119784,1,130479,1,1,1,3,1
22468,0,78867,1,1.77,118446,1,0,117961,168365,1,0,1,2,118319,0,17728,119986,118205,1,118318,1,1,1,4,1
22475,0,36249,1,1.77,118386,2,1,117961,126747,1,0,1,1,118639,0,41786,129128,118638,1,118636,1,1,1,3,1
22543,0,78592,1,5.31,118300,1,0,117961,117906,1,0,1,1,118322,0,15779,19772,290919,1,118321,1,1,1,1,1
22683,0,20217,1,1.77,119281,1,0,119280,286106,1,0,1,1,118997,0,15616,118623,292795,1,118995,1,1,1,208813,1
22699,0,13877,1,1.77,118007,2,0,118006,117897,1,4,1,1,117880,0,13037,118008,19721,1,117879,1,1,1,4,1
22717,0,33232,1,15.93,117903,1,0,117902,118368,1,0,1,9,117973,0,1725,118507,117887,1,179731,1,1,1,9,1
22721,0,22955,1,10.62,118052,1,0,117961,306404,1,0,1,6,118525,0,3195,118706,118331,1,118523,1,1,1,149,1
22735,0,23989,2,1.77,117903,1,0,117902,137612,1,0,1,1,120992,0,125466,120171,118398,1,120990,1,1,1,21,1
22761,0,20269,1,1.77,117962,1,0,117961,310608,1,1,1,1,119929,0,13845,118791,118331,1,119928,1,1,1,3,1
22902,0,33641,1,1.77,118300,1,0,117961,213944,1,0,1,1,118786,0,6982,118783,290919,1,118784,1,1,1,1,1
22915,0,73755,1,1.77,118446,1,0,117961,117906,1,2,1,1,118322,0,51773,118684,290919,1,118321,1,1,1,2,1
22920,0,43409,1,17.7,118026,1,0,91261,137673,1,1,1,3,128424,0,70078,118063,118453,1,128422,1,1,1,2,1
23032,0,57888,1,1.77,118327,1,0,117961,190710,1,5,2,2,118209,0,7807,118518,270488,1,118207,1,1,1,1,1
23177,0,32269,1,1.77,118343,1,0,117961,117906,1,1,1,14,117908,0,3944,118514,290919,1,117905,3,1,1,189,1
23201,0,39261,1,1.77,119091,1,0,119062,117906,1,0,1,1,117908,0,8128,118856,290919,1,117905,1,2,1,2,1
23203,0,7542,1,1.77,118052,1,0,117961,117906,1,5,1,1,118322,0,54618,118821,290919,1,118321,1,2,1,1,1
23310,0,80770,1,1.77,118343,2,0,117961,279443,1,1,1,1,118779,0,6273,118437,308574,1,118777,1,1,1,2,1
23443,0,42443,1,1.77,118386,1,0,117961,311622,1,0,1,3,118332,0,70785,118522,118331,1,307024,1,1,1,1,1
23501,0,34215,1,3.54,119135,1,0,119134,199346,1,0,2,1,117898,0,6256,118437,117887,1,117896,1,1,1,1,1
23518,0,80366,1,3.54,118052,1,0,117961,117906,1,1,1,14,118322,0,54618,118992,290919,1,118321,1,1,1,1,1
23569,0,24015,1,1.77,118413,1,0,117961,278014,1,0,1,6,120629,0,17688,125133,118131,1,120628,1,1,1,1,1
23733,0,6495,1,1.77,118991,1,0,118990,117906,1,0,1,2,117908,0,71897,118992,290919,1,117905,1,1,1,1,1
23852,0,43876,1,1.77,118080,1,0,118079,118177,1,0,1,1,117880,0,56596,117878,19721,1,117879,1,1,1,1,1
23880,0,73786,1,8.85,118052,1,0,117961,117906,1,0,1,1,117908,0,7935,120539,290919,1,117905,1,1,1,1,1
23888,0,80854,1,210.63,121013,1,0,120864,269406,1,0,1,1,118399,0,3811,118395,118398,1,118396,1,1,1,2,1
24047,0,21427,1,1.77,118225,1,0,117961,117906,1,0,1,2,118322,0,4549,120050,290919,1,118321,1,1,1,1,1
24149,0,31440,1,1.77,117969,1,0,117961,131356,1,0,1,1,118676,0,18011,118560,19793,1,118674,1,1,1,3,1
24174,0,278392,1,10.62,118327,1,0,117961,256202,1,2,1,1,118332,0,28590,120685,118331,1,307024,1,1,1,6,1
24181,0,35913,1,1.77,118343,1,0,117961,294485,1,2,1,1,118332,0,13801,123125,118331,1,307024,1,1,1,1,1
24329,0,37102,1,14.16,118300,1,0,117961,279443,1,0,1,1,118779,0,6982,118783,308574,1,118777,1,1,1,1,1
24359,0,18417,1,3.54,118291,3,0,118290,122050,1,0,1,2,119139,0,23103,119136,118474,1,119137,1,1,1,2,1
24413,0,23920,1,1.77,118300,1,0,117961,117906,1,0,1,12,118322,0,4341,118957,290919,1,118321,1,1,1,9,2
24429,0,709,1,1.77,118327,1,0,117961,279443,1,1,1,1,118779,0,858,118529,308574,1,118777,1,1,1,1,1
24453,0,40184,1,1.77,119763,1,0,118212,263199,1,2,1,1,119851,0,25329,123173,118638,1,119849,1,1,1,1,1
24501,0,20291,1,1.77,118124,1,0,117926,149488,1,0,1,2,117973,0,51095,118344,117887,1,179731,1,1,1,1,1
24644,0,30834,1,1.77,117891,1,0,117890,117879,1,0,1,1,117880,0,20412,117878,19721,1,117879,1,1,1,62,1
24717,0,98504,1,3.54,118991,1,0,118990,117906,1,2,1,1,118322,0,7583,118992,290919,1,118321,1,1,1,5,1
24725,0,76859,2,1.77,118327,1,0,117961,240983,1,0,1,1,117908,0,4589,120383,290919,1,117905,1,1,1,4,1
24750,0,23095,1,3.54,118052,1,0,117961,130238,1,0,1,1,122069,0,29762,120398,118424,1,122067,1,1,1,1,1
24845,0,73507,1,14.16,118291,1,0,118290,274278,1,10,1,1,120346,0,5293,118660,118424,1,120344,1,1,1,13,1
24856,0,13877,1,1.77,31010,1,0,118185,119456,1,10,2,11,119325,0,46536,117920,19793,1,119323,1,1,1,2,1
24946,0,45154,1,3.54,118343,1,0,117961,121926,1,37,1,2,118786,0,21135,123494,290919,1,118784,1,1,1,1,1
25005,0,38082,1,1.77,117979,1,0,117978,117886,1,0,1,1,117880,0,46546,117912,19721,1,117879,1,1,1,5,1
25077,0,14955,1,1.77,119091,1,0,119062,279443,1,84,1,1,118779,0,4311,118514,308574,1,118777,1,1,1,1,1
25106,0,15713,1,1.77,118257,1,0,118256,118806,1,0,1,1,118997,0,38902,117945,292795,1,118995,1,1,1,1,1
25119,0,20350,1,1.77,118225,1,0,117961,125666,1,0,1,94,118639,0,4663,122298,118638,1,118636,1,1,1,148,1
25151,0,64720,2,5.31,118080,1,0,118079,121386,1,0,1,1,117880,0,50589,117878,19721,1,117879,1,1,1,1,1
25159,0,25992,1,8.85,118343,1,0,117961,123679,1,0,1,1,118676,0,31093,118810,19793,2,118674,1,1,1,3,1
25173,0,80679,1,8.85,118386,1,0,117961,294485,1,0,1,2,118525,0,59765,118317,118331,1,118523,1,1,1,3,1
25225,0,77206,1,3.54,118327,1,0,117961,118756,1,1,1,6,118046,0,7807,118518,270488,1,118043,1,1,1,5,1
25307,0,36510,1,1.77,117952,1,0,117951,122547,1,0,1,1,119900,0,13264,118810,19793,1,119899,1,1,1,2,1
25349,0,7542,1,1.77,118052,1,0,117961,117906,1,0,1,1,118322,0,54618,118992,290919,1,118321,2,1,1,13,1
25399,0,77299,1,1.77,122974,1,0,122880,117946,1,0,1,5,117948,0,2705,117945,292795,1,117946,1,1,1,1,1
25491,0,43339,1,185.85,118327,1,0,117961,240983,1,21,1,2,117908,0,4589,120383,290919,1,117905,1,1,1,1,1
25699,0,14569,1,3.54,117936,1,0,117935,117879,1,0,1,1,117880,0,19915,117878,19721,1,117879,1,1,1,2,1
25723,0,29303,3,1.77,117976,1,0,117975,133508,1,0,1,2,120135,0,57150,117920,120134,1,120132,1,1,1,1,1
25768,0,35375,1,1.77,118386,1,0,117961,120721,2,0,1,1,118261,0,18211,119214,290919,1,118259,1,1,1,1,1
25775,0,25889,1,1.77,118257,1,0,118256,280788,1,1,1,137,119082,0,55643,117945,292795,1,280788,1,1,1,1,1
25832,0,36751,1,3.54,118150,1,0,117916,281735,1,0,1,1,118570,0,53747,117941,19721,1,118568,1,1,1,1,1
25871,0,20896,1,3.54,118052,1,0,117961,310589,1,2,1,1,155111,0,15951,120016,123611,2,155110,1,1,1,1,1
25962,0,5172,1,1.77,118300,1,0,117961,269406,1,0,1,1,118399,0,46526,119984,118398,1,118396,1,1,1,83,1
25982,0,4674,1,1.77,118052,1,0,117961,306404,1,0,1,5,118332,0,4202,118706,118331,1,307024,1,1,1,2,1
25998,0,13877,1,5.31,118300,1,0,117961,153802,1,0,1,1,118454,0,14855,123719,118453,1,118451,1,1,1,61,1
26046,0,80477,1,3.54,118327,1,0,117961,118959,1,1,1,1,120774,0,49574,118391,118960,2,120773,1,1,1,364,1
26069,0,44975,1,1.77,118178,1,0,118555,119263,1,0,1,1,117948,0,84962,119262,292795,1,117946,1,1,1,4,1
26098,0,79091,1,5.31,119921,1,0,119920,302830,1,0,1,1,128231,0,13836,142145,4673,1,128230,1,1,1,1,1
26110,0,20269,1,1.77,118386,1,0,117961,294485,1,0,1,2,118525,0,59765,118317,118331,1,118523,1,1,1,13,1
26129,0,80202,1,3.54,118300,1,0,117961,117906,1,5,1,1,118322,0,7314,121951,290919,1,118321,1,1,2,37,1
26130,0,33235,1,3.54,118052,1,0,117961,117906,1,6,1,1,118322,0,1350,120096,290919,1,118321,1,1,1,179,1
26180,0,45903,1,1.77,118007,1,0,118006,117897,1,0,1,1,117900,0,21556,117941,19721,1,117899,1,1,1,2,1
26202,0,709,1,10.62,117962,1,0,117961,302830,1,2,1,3,121596,0,852,122215,4673,1,121594,1,1,1,1,1
26325,0,33410,1,1.77,118327,1,0,117961,117906,1,7,1,3,118322,0,3225,118929,290919,1,118321,1,1,1,39,1
26350,0,56560,1,1.77,118463,3,0,118315,117906,1,0,1,1,118322,0,75640,119214,290919,1,118321,1,1,2,1,1
26360,0,1022,1,1.77,118386,1,0,117961,240982,1,0,1,3,118843,0,13876,118404,118643,1,118841,1,1,1,4,1
26462,0,19721,1,1.77,118413,1,0,117961,117906,1,0,1,1,118322,0,5403,121639,290919,1,118321,1,1,1,19,1
26472,0,15937,1,1.77,119763,1,0,118212,155276,1,0,1,1,118132,0,30445,118360,118131,1,118129,1,2,1,353,1
26524,0,33228,1,1.77,130600,1,0,119062,117906,1,2,1,1,117908,0,4743,120663,290919,1,117905,1,1,1,10,1
26567,0,74753,1,7.08,130600,1,0,119062,117906,1,0,1,1,117908,0,4743,120663,290919,1,117905,1,1,1,14,1
26640,0,31989,1,7.08,118052,1,0,117961,117906,1,0,1,4,118786,0,14638,118992,290919,1,118784,1,1,1,2,1
26665,0,106797,1,1.77,118327,1,0,117961,117906,1,7,1,1,118322,0,58916,118391,290919,1,118321,1,2,1,31,1
26682,0,43762,1,3.54,118052,1,0,117961,118959,1,2,1,1,120774,0,49574,118391,118960,1,120773,1,1,1,2,1
26775,0,27415,1,1.77,117917,1,0,117916,117886,1,2,1,8,117880,0,50601,117941,19721,1,117879,1,1,2,3,1
26789,0,79980,1,12.39,118327,1,0,117961,118959,1,1,1,2,120774,0,16830,119830,118960,1,120773,1,2,1,2,1
26855,0,33617,1,8.85,118386,2,0,117961,117906,1,0,1,1,118322,0,18211,119214,290919,1,118321,1,1,1,67,1
26889,0,41309,1,1.77,117944,1,0,117943,207240,1,0,1,1,118276,0,15409,117945,292795,1,118274,1,1,1,6,1
26905,0,110055,1,1.77,118052,1,0,117961,117906,1,8,1,3,118322,0,17789,119986,290919,1,118321,1,1,1,1,1
26955,0,92935,1,10.62,118413,1,0,117961,123720,1,7,1,1,118786,0,1812,122007,290919,1,118784,1,1,1,11,1
26983,0,106867,1,3.54,118343,1,0,117961,117906,1,18,1,1,118322,0,17514,121747,290919,1,118321,1,1,1,1,1
27008,0,20896,1,15.93,118386,1,0,117961,135146,1,0,1,1,133308,0,17326,118746,118205,1,133306,1,1,1,3,1
27021,0,19816,1,1.77,118386,1,0,117961,118785,1,0,1,42,118786,0,71215,118404,290919,1,118784,1,1,1,1,1
27150,0,74309,1,1.77,118343,1,0,117961,133686,1,0,1,1,119435,0,53081,119598,118424,1,119433,1,1,1,1,1
27169,0,20221,2,1.77,118257,1,0,118256,119235,1,68,1,12,118997,0,5550,117945,292795,1,118995,1,1,1,35,1
27244,0,17277,1,76.11,119597,1,0,119596,252267,1,4,1,1,118730,0,3634,121108,118295,1,118728,1,1,1,47,2
27250,0,39630,1,3.54,119281,1,1,119280,193644,1,0,1,1,126685,0,51733,117945,292795,1,126684,1,1,1,3,1
27313,0,20230,2,1.77,119281,1,0,119280,128130,1,0,1,19,118997,0,70480,117945,292795,1,118995,1,1,1,40,1
27318,0,34229,1,1.77,119091,1,0,119062,117906,1,4,1,1,118030,0,4566,118992,117887,1,118028,1,1,1,2,1
27363,0,18417,1,1.77,121013,1,0,120864,269406,1,0,1,1,118399,0,3811,118395,118398,1,118396,1,1,1,1,1
27380,0,42207,1,1.77,118041,1,0,117902,305057,1,0,1,6,118865,0,1152,118862,118398,1,118863,1,1,1,11,1
27392,0,32269,1,1.77,118343,1,0,117961,123679,1,0,1,1,118676,0,31093,118810,19793,1,118674,1,1,1,5,3
27420,0,18071,1,1.77,119281,1,0,119280,130662,1,6,1,1,117948,0,18097,117945,292795,1,117946,1,1,1,1,1
27466,0,36886,1,1.77,118007,1,0,118006,122240,1,14,1,1,117880,0,17610,117884,19721,1,117879,1,1,1,11,1
27469,0,14353,1,1.77,118011,1,0,117916,133951,1,70,1,8,118570,0,13905,117941,19721,1,118568,1,1,1,5,1
27488,0,75215,1,1.77,118257,1,0,118256,280788,1,12,1,1,126685,0,69370,117945,292795,1,126684,1,1,1,49,1
27516,0,81035,1,3.54,118052,1,0,117961,117906,1,0,1,1,117908,0,55556,118979,290919,1,117905,1,1,1,1077569,1
27521,0,76881,1,88.5,118327,1,0,117961,117906,1,0,1,1,118322,0,59288,204054,290919,1,118321,1,1,1,1,1
27545,0,42869,1,1.77,119597,1,1,119596,301124,1,0,1,1,120791,0,5228,168533,118424,1,120789,1,1,1,14,1
27555,0,38718,1,7.08,118080,1,0,118079,127126,1,0,1,1,117880,0,56591,117878,19721,1,117879,1,1,1,4,1
27562,0,44975,1,10.62,118178,1,0,118555,119114,1,3,1,1,117948,0,7691,117945,292795,1,117946,1,1,1,1,1
27581,0,1019,1,3.54,118052,1,0,117961,118054,1,0,1,1,118055,0,2017,121645,117887,1,118054,2,1,1,1,4
27588,0,79167,1,1.77,118603,1,0,118602,118568,1,0,1,1,118570,0,14289,117941,19721,1,118568,1,1,1,1,1
27648,0,27749,1,1.77,119597,1,0,119596,301124,1,0,1,1,120791,0,5228,168533,118424,1,120789,1,1,1,1,1
27654,0,92915,1,3.54,117962,1,0,117961,124402,1,0,1,1,118786,0,16922,118501,290919,1,118784,1,1,1,6,1
27662,0,34988,2,1.77,118300,1,0,117961,269406,1,1,1,1,118399,0,46526,119984,118398,1,118396,1,1,1,4,1
